game,second,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10
4,112,1,0,1,,1,0,0,0,0,1
4,113,1,0,1,,1,0,0,0,0,1
4,114,1,0,1,,1,0,0,0,0,1
4,115,1,0,1,,1,0,0,0,0,1
4,116,1,0,1,,1,0,0,0,0,1
4,117,1,0,1,,1,0,0,0,0,1
4,118,1,0,1,,1,0,0,0,0,1
4,119,1,0,1,,1,0,0,0,0,1
4,120,1,0,1,,1,0,0,0,0,1
4,121,1,0,1,,1,0,0,0,0,1
4,122,1,0,1,,1,0,0,0,0,1
4,123,1,0,1,,1,0,0,0,0,1
4,124,1,0,1,,1,0,0,0,0,1
4,125,1,0,1,,1,0,0,0,0,1
4,126,1,0,1,,1,0,0,0,0,1
4,127,1,0,1,,1,0,0,0,0,1
4,128,1,0,1,,1,0,0,0,0,1
4,129,1,0,1,,1,0,0,0,0,1
4,130,1,0,1,,1,0,0,0,0,1
4,131,1,0,1,,1,0,0,0,0,1
4,132,1,0,1,,1,0,0,0,0,1
4,133,1,0,1,,1,0,0,0,0,1
4,134,1,0,1,,1,0,0,0,0,1
4,135,1,0,1,,1,0,0,0,0,1
4,136,1,0,1,,1,0,0,0,0,1
4,137,1,0,1,,1,0,0,0,0,1
4,138,1,0,1,,1,0,0,0,0,1
4,139,1,0,1,,1,0,0,0,0,1
4,140,1,0,1,,1,0,0,0,0,1
4,141,1,0,1,,1,0,0,0,0,1
4,142,1,0,1,,1,0,0,0,0,1
4,143,1,0,1,,1,0,0,0,0,1
4,144,1,0,1,,1,0,0,0,0,1
4,145,1,0,1,,1,0,0,0,0,1
4,146,1,0,1,,1,0,0,0,0,1
4,147,1,0,1,,1,0,0,0,0,1
4,148,1,0,1,,1,0,0,0,0,1
4,149,1,0,1,,1,0,0,0,0,1
4,150,1,0,1,,1,0,0,0,0,1
4,151,1,0,1,,1,0,0,0,0,1
4,152,1,0,1,,1,0,0,0,0,1
4,153,1,0,1,,1,0,0,0,0,1
4,154,1,0,1,,1,0,0,0,0,1
4,155,1,0,1,,1,0,0,0,0,1
4,156,1,0,1,,1,0,0,0,0,1
4,157,1,0,1,,1,0,0,0,0,1
4,158,1,0,1,,1,0,0,0,0,1
4,159,1,0,1,,1,0,0,0,0,1
4,160,1,0,1,,1,0,0,0,0,1
4,161,1,0,1,,1,0,0,0,0,1
4,162,1,0,1,,1,0,0,0,0,1
4,163,1,0,1,,1,0,0,0,0,1
4,164,1,0,1,,1,0,0,0,0,1
4,165,1,0,1,,1,0,0,0,0,1
4,166,1,0,1,,1,0,0,0,0,1
4,167,1,0,1,,1,0,0,0,0,1
4,168,1,0,1,,1,0,0,0,0,1
4,169,1,0,1,,1,0,0,0,0,1
4,170,1,0,1,,1,0,0,0,0,1
4,171,1,0,1,,1,0,0,0,0,1
4,172,1,0,1,,1,0,0,0,0,1
4,173,1,0,1,,1,0,0,0,0,1
4,174,1,0,1,,1,0,0,0,0,1
4,175,1,0,1,,1,0,0,0,0,1
4,176,1,0,1,,1,0,0,0,0,1
4,177,1,0,1,,1,0,0,0,0,1
4,178,1,0,1,,1,0,0,0,0,1
4,179,1,0,1,,1,0,0,0,0,1
4,180,1,0,1,,1,0,0,0,0,1
4,181,1,0,1,,1,0,0,0,0,1
4,182,1,0,1,,1,0,0,0,0,1
4,183,1,0,1,,1,0,0,0,0,1
4,184,1,0,1,,1,0,0,0,0,1
4,185,1,0,1,,1,0,0,0,0,1
4,186,1,0,1,,1,0,0,0,0,1
4,187,1,0,1,,1,0,0,0,0,1
4,188,1,0,1,,1,0,0,0,0,1
4,189,1,0,1,,1,0,0,0,0,1
4,190,1,0,1,,1,0,0,0,0,1
4,191,1,0,1,,1,0,0,0,0,1
4,192,1,0,1,,1,0,0,0,0,1
4,193,1,0,1,,1,0,0,0,0,1
4,194,1,0,1,,1,0,0,0,0,1
4,195,1,0,1,,1,0,0,0,0,1
4,196,1,0,1,,1,0,0,0,0,1
4,197,1,0,1,,1,0,0,0,0,1
4,198,1,0,1,,1,0,0,0,0,1
4,199,1,0,1,,1,0,0,0,0,1
4,200,1,0,1,,1,0,0,0,0,1
4,201,1,0,1,,1,0,0,0,0,1
4,202,1,0,1,,1,0,0,0,0,1
4,203,1,0,1,,1,0,0,0,0,1
4,204,1,0,1,,1,0,0,0,0,1
4,205,1,0,1,,1,0,0,0,0,1
4,206,1,0,1,,1,0,0,0,0,1
4,207,1,0,1,,1,0,0,0,0,1
4,208,1,0,1,,1,0,0,0,0,1
4,209,1,0,1,,1,0,0,0,0,1
4,210,1,0,1,,1,0,0,0,0,1
4,211,1,0,1,,1,0,0,0,0,1
4,212,1,0,1,,1,0,0,0,0,1
4,213,1,0,1,,1,0,0,0,0,1
4,214,1,0,1,,1,0,0,0,0,1
4,215,1,0,1,,1,0,0,0,0,1
4,216,1,0,1,,1,0,0,0,0,1
4,217,1,0,1,,1,0,0,0,0,1
4,218,1,0,1,,1,0,0,0,0,1
4,219,1,0,1,,1,0,0,0,0,1
4,220,1,0,1,,1,0,0,0,0,1
4,221,1,0,1,,1,0,0,0,0,1
4,222,1,0,1,,1,0,0,0,0,1
4,223,1,0,1,,1,0,0,0,0,1
4,224,1,0,1,,1,0,0,0,0,1
4,225,1,0,1,,1,0,0,0,0,1
4,226,1,0,1,,1,0,0,0,0,1
4,227,1,0,1,,1,0,0,0,0,1
4,228,1,0,1,,1,0,0,0,0,1
4,229,1,0,1,,1,0,0,0,0,1
4,230,1,0,1,,1,0,0,0,0,1
4,231,1,0,1,,1,0,0,0,0,1
4,232,1,0,1,,1,0,0,0,0,1
4,233,1,0,1,,1,0,0,0,0,1
4,234,1,0,1,,1,0,0,0,0,1
4,235,1,0,1,,1,0,0,0,0,1
4,236,1,0,1,,1,0,0,0,0,1
4,237,1,0,1,,1,0,0,0,0,1
4,238,1,0,1,,1,0,0,0,0,1
4,239,1,0,1,,1,0,0,0,0,1
4,240,1,0,1,,1,0,0,0,0,1
4,241,1,0,1,,1,0,0,0,0,1
4,242,1,0,1,,1,0,0,0,0,1
4,243,1,0,1,,1,0,0,0,0,1
4,244,1,0,1,,1,0,0,0,0,1
4,245,1,0,1,,1,0,0,0,0,1
4,246,1,0,1,,1,0,0,0,0,1
4,247,1,0,1,,1,0,0,0,0,1
4,248,1,0,1,,1,0,0,0,0,1
4,249,1,0,1,,1,0,0,0,0,1
4,250,1,0,1,,1,0,0,0,0,1
4,251,1,0,1,,1,0,0,0,0,1
4,252,1,0,1,,1,0,0,0,0,1
4,253,1,0,1,,1,0,0,0,0,1
4,254,1,0,1,,1,0,0,0,0,1
4,255,1,0,1,,1,0,0,0,0,1
4,256,1,0,1,,1,0,0,0,0,1
4,257,1,0,1,,1,0,0,0,0,1
4,258,1,0,1,,1,0,0,0,0,1
4,259,1,0,1,,1,0,0,0,0,1
4,260,1,0,1,,1,0,0,0,0,1
4,261,1,0,1,,1,0,0,0,0,1
4,262,1,0,1,,1,0,0,0,0,1
4,263,1,0,1,,1,0,0,0,0,1
4,264,1,0,1,,1,0,0,0,0,1
4,265,1,0,1,,1,0,0,0,0,1
4,266,1,0,1,,1,0,0,0,0,1
4,267,1,0,1,,1,0,0,0,0,1
4,268,1,0,1,,1,0,0,0,0,1
4,269,1,0,1,,1,0,0,0,0,1
4,270,1,0,1,,1,0,0,0,0,1
4,271,1,0,1,,1,0,0,0,0,1
4,272,1,0,1,,1,0,0,0,0,1
4,273,1,0,1,,1,0,0,0,0,1
4,274,1,0,1,,1,0,0,0,0,1
4,275,1,0,1,,1,0,0,0,0,1
4,276,1,0,1,,1,0,0,0,0,1
4,277,1,0,1,,1,0,0,0,0,1
4,278,1,0,1,,1,0,0,0,0,1
4,279,1,0,1,,1,0,0,0,0,1
4,280,1,0,1,,1,0,0,0,0,1
4,281,1,0,1,,1,0,0,0,0,1
4,282,1,0,1,,1,0,0,0,0,1
4,283,1,0,1,,1,0,0,0,0,1
4,284,1,0,1,,1,0,0,0,0,1
4,285,1,0,1,,1,0,0,0,0,1
4,286,1,0,1,,1,0,0,0,0,1
4,287,1,0,1,,1,0,0,0,0,1
4,288,1,0,1,,1,0,0,0,0,1
4,289,1,0,1,,1,0,0,0,0,1
4,290,1,0,1,,1,0,0,0,0,1
4,291,1,0,1,,1,0,0,0,0,1
4,292,1,0,1,,1,0,0,0,0,1
4,293,1,0,1,,1,0,0,0,0,1
4,294,1,0,1,,1,0,0,0,0,1
4,295,1,0,1,,1,0,0,0,0,1
4,296,1,0,1,,1,0,0,0,0,1
4,297,1,0,1,,1,0,0,0,0,1
4,298,1,0,1,,1,0,0,0,0,1
4,299,1,0,1,,1,0,0,0,0,1
4,300,1,0,1,,1,0,0,0,0,1
4,301,1,0,1,,1,0,0,0,0,1
4,302,1,0,1,,1,0,0,0,0,1
4,303,1,0,1,,1,0,0,0,0,1
4,304,1,0,1,,1,0,0,0,0,1
4,305,1,0,1,,1,0,0,0,0,1
4,306,1,0,1,,1,0,0,0,0,1
4,307,1,0,1,,1,0,0,0,0,1
4,308,1,0,1,,1,0,0,0,0,1
4,309,1,0,1,,1,0,0,0,0,1
4,310,1,0,1,,1,0,0,0,0,1
4,311,1,0,1,,1,0,0,0,0,1
4,312,1,0,1,,1,0,0,0,0,1
4,313,1,0,1,,1,0,0,0,0,1
4,314,1,0,1,,1,0,0,0,0,1
4,315,1,0,1,,1,0,0,0,0,1
4,316,1,0,1,,1,0,0,0,0,1
4,317,1,0,1,,1,0,0,0,0,1
4,318,1,0,1,,1,0,0,0,0,1
4,319,1,0,1,,1,0,0,0,0,1
4,320,1,0,1,,1,0,0,0,0,1
4,321,1,0,1,,1,0,0,0,0,1
4,322,1,0,1,,1,0,0,0,0,1
4,323,1,0,1,,1,0,0,0,0,1
4,324,1,0,1,,1,0,0,0,0,1
4,325,1,0,1,,1,0,0,0,0,1
4,326,1,0,1,,1,0,0,0,0,1
4,327,1,0,1,,1,0,0,0,0,1
4,328,1,0,1,,1,0,0,0,0,1
4,329,1,0,1,,1,0,0,0,0,1
4,330,1,0,1,,1,0,0,0,0,1
4,331,1,0,1,,1,0,0,0,0,1
4,332,1,0,1,,1,0,0,0,0,1
4,333,1,0,1,,1,0,0,0,0,1
4,334,1,0,1,,1,0,0,0,0,1
4,335,1,0,1,,1,0,0,0,0,1
4,336,1,0,1,,1,0,0,0,0,1
4,337,1,0,1,,1,0,0,0,0,1
4,338,1,0,1,,1,0,0,0,0,1
4,339,1,0,1,,1,0,0,0,0,1
4,340,1,0,1,,1,0,0,0,0,1
4,341,1,0,1,,1,0,0,0,0,1
4,342,1,0,1,,1,0,0,0,0,1
4,343,1,0,1,,1,0,0,0,0,1
4,344,1,0,1,,1,0,0,0,0,1
4,345,1,0,1,,1,0,0,0,0,1
4,346,1,0,1,,1,0,0,0,0,1
4,347,1,0,1,,1,0,0,0,0,1
4,348,1,0,1,,1,0,0,0,0,1
4,349,1,0,1,,1,0,0,0,0,1
4,350,1,0,1,,1,0,0,0,0,1
4,351,1,0,1,,1,0,0,0,0,1
4,352,1,0,1,,1,0,0,0,0,1
4,353,1,0,1,,1,0,0,0,0,1
4,354,1,0,1,,1,0,0,0,0,1
4,355,1,0,1,,1,0,0,0,0,1
4,356,1,0,1,,1,0,0,0,0,1
4,357,1,0,1,,1,0,0,0,0,1
4,358,1,0,1,,1,0,0,0,0,1
4,359,1,0,1,,1,0,0,0,0,1
4,360,1,0,1,,1,0,0,0,0,1
4,361,1,0,1,,1,0,0,0,0,1
4,362,1,0,1,,1,0,0,0,0,1
4,363,1,0,1,,1,0,0,0,0,1
4,364,1,0,1,,1,0,0,0,0,1
4,365,1,0,1,,1,0,0,0,0,1
4,366,1,0,1,,1,0,0,0,0,1
4,367,1,0,1,,1,0,0,0,0,1
4,368,1,0,1,,1,0,0,0,0,1
4,369,1,0,1,,1,0,0,0,0,1
4,370,1,0,1,,1,0,0,0,0,1
4,371,1,0,1,,1,0,0,0,0,1
4,372,1,0,1,,1,0,0,0,0,1
4,373,1,0,1,,1,0,0,0,0,1
4,374,1,0,1,,1,0,0,0,0,1
4,375,1,0,1,,1,0,0,0,0,1
4,376,1,0,1,,1,0,0,0,0,1
4,377,1,0,1,,1,0,0,0,0,1
4,378,1,0,1,,1,0,0,0,0,1
4,379,1,0,1,,1,0,0,0,0,1
4,380,1,0,1,,1,0,0,0,0,1
4,381,1,0,1,,1,0,0,0,0,1
4,382,1,0,1,,1,0,0,0,0,1
4,383,1,0,1,,1,0,0,0,0,1
4,384,1,0,1,,1,0,0,0,0,1
4,385,1,0,1,,1,0,0,0,0,1
4,386,1,0,1,,1,0,0,0,0,1
4,387,1,0,1,,1,0,0,0,0,1
4,388,1,0,1,,1,0,0,0,0,1
4,389,1,0,1,,1,0,0,0,0,1
4,390,1,0,1,,1,0,0,0,0,1
4,391,1,0,1,,1,0,0,0,0,1
4,392,1,0,1,,1,0,0,0,0,1
4,393,1,0,1,,1,0,0,0,0,1
4,394,1,0,1,,1,0,0,0,0,1
4,395,1,0,1,,1,0,0,0,0,1
4,396,1,0,1,,1,0,0,0,0,1
4,397,1,0,1,,1,0,0,0,0,1
4,398,1,0,1,,1,0,0,0,0,1
4,399,1,0,1,,1,0,0,0,0,1
4,400,1,0,1,,1,0,0,0,0,1
4,401,1,0,1,,1,0,0,0,0,1
4,402,1,0,1,,1,0,0,0,0,1
4,403,1,0,1,,1,0,0,0,0,1
4,404,1,0,1,,1,0,0,0,0,1
4,405,1,0,1,,1,0,0,0,0,1
4,406,1,0,1,,1,0,0,0,0,1
4,407,1,0,1,,1,0,0,0,0,1
4,408,1,0,1,,1,0,0,0,0,1
4,409,1,0,1,,1,0,0,0,0,1
4,410,1,0,1,,1,0,0,0,0,1
4,411,1,0,1,,1,0,0,0,0,1
4,412,1,0,1,,1,0,0,0,0,1
4,413,1,0,1,,1,0,0,0,0,1
4,414,1,0,1,,1,0,0,0,0,1
4,415,1,0,1,,1,0,0,0,0,1
4,416,1,0,1,,1,0,0,0,0,1
4,417,1,0,1,,1,0,0,0,0,1
4,418,1,0,1,,1,0,0,0,0,1
4,419,1,0,1,,1,0,0,0,0,1
4,420,1,0,1,,1,0,0,0,0,1
4,421,1,0,1,,1,0,0,0,0,1
4,422,1,0,1,,1,0,0,0,0,1
4,423,1,0,1,,1,0,0,0,0,1
4,424,1,0,1,,1,0,0,0,0,1
4,425,1,0,1,,1,0,0,0,0,1
4,426,1,0,1,,1,0,0,0,0,1
4,427,1,0,1,,1,0,0,0,0,1
4,428,1,0,1,,1,0,0,0,0,1
4,429,1,0,1,,1,0,0,0,0,1
4,430,1,0,1,,1,0,0,0,0,1
4,431,1,0,1,,1,0,0,0,0,1
4,432,1,0,1,,1,0,0,0,0,1
4,433,1,0,1,,1,0,0,0,0,1
4,434,1,0,1,,1,0,0,0,0,1
4,435,1,0,1,,1,0,0,0,0,1
4,436,1,0,1,,1,0,0,0,0,1
4,437,1,0,1,,1,0,0,0,0,1
4,438,1,0,1,,1,0,0,0,0,1
4,439,1,0,1,,1,0,0,0,0,1
4,440,1,0,1,,1,0,0,0,0,1
4,441,1,0,1,,1,0,0,0,0,1
4,442,1,0,1,,1,0,0,0,0,1
4,443,1,0,1,,1,0,0,0,0,1
4,444,1,0,1,,1,0,0,0,0,1
4,445,1,0,1,,1,0,0,0,0,1
4,446,1,0,1,,1,0,0,0,0,1
4,447,1,0,1,,1,0,0,0,0,1
4,448,1,0,1,,1,0,0,0,0,1
4,449,1,0,1,,1,0,0,0,0,1
4,450,1,0,1,,1,0,0,0,0,1
4,451,1,0,1,,1,0,0,0,0,1
4,452,1,0,1,,1,0,0,0,0,1
4,453,1,0,1,,1,0,0,0,0,1
4,454,1,0,1,,1,0,0,0,0,1
4,455,1,0,1,,1,0,0,0,0,1
4,456,1,0,1,,1,0,0,0,0,1
4,457,1,0,1,,1,0,0,0,0,1
4,458,1,0,1,,1,0,0,0,0,1
4,459,1,0,1,,1,0,0,0,0,1
4,460,1,0,1,,1,0,0,0,0,1
4,461,1,0,1,,1,0,0,0,0,1
4,462,1,0,1,,1,0,0,0,0,1
4,463,1,0,1,,1,0,0,0,0,1
4,464,1,0,1,,1,0,0,0,0,1
4,465,1,0,1,,1,0,0,0,0,1
4,466,1,0,1,,1,0,0,0,0,1
4,467,1,0,1,,1,0,0,0,0,1
4,468,1,0,1,,1,0,0,0,0,1
4,469,1,0,1,,1,0,0,0,0,1
4,470,1,0,1,,1,0,0,0,0,1
4,471,1,0,1,,1,0,0,0,0,1
4,472,1,0,1,,1,0,0,0,0,1
4,473,1,0,1,,1,0,0,0,0,1
4,474,1,0,1,,1,0,0,0,0,1
4,475,1,0,1,,1,0,0,0,0,1
4,476,1,0,1,,1,0,0,0,0,1
4,477,1,0,1,,1,0,0,0,0,1
4,478,1,0,1,,1,0,0,0,0,1
4,479,1,0,1,,1,0,0,0,0,1
4,480,1,0,1,,1,0,0,0,0,1
4,481,1,0,1,,1,0,0,0,0,1
4,482,1,0,1,,1,0,0,0,0,1
4,483,1,0,1,,1,0,0,0,0,1
4,484,1,0,1,,1,0,0,0,0,1
4,485,1,0,1,,1,0,0,0,0,1
4,486,1,0,1,,1,0,0,0,0,1
4,487,1,0,1,,1,0,0,0,0,1
4,488,1,0,1,,1,0,0,0,0,1
4,489,1,0,1,,1,0,0,0,0,1
4,490,1,0,1,,1,0,0,0,0,1
4,491,1,0,1,,1,0,0,0,0,1
4,492,1,0,1,,1,0,0,0,0,1
4,493,1,0,1,,1,0,0,0,0,1
4,494,1,0,1,,1,0,0,0,0,1
4,495,1,0,1,,1,0,0,0,0,1
4,496,1,0,1,,1,0,0,0,0,1
4,497,1,0,1,,1,0,0,0,0,1
4,498,1,0,1,,1,0,0,0,0,1
4,499,1,0,1,,1,0,0,0,0,1
4,500,1,0,1,,1,0,0,0,0,1
4,501,1,0,1,,1,0,0,0,0,1
4,502,1,0,1,,1,0,0,0,0,1
4,503,1,0,1,,1,0,0,0,0,1
4,504,1,0,1,,1,0,0,0,0,1
4,505,1,0,1,,1,0,0,0,0,1
4,506,1,0,1,,1,0,0,0,0,1
4,507,1,0,1,,1,0,0,0,0,1
4,508,1,0,1,,1,0,0,0,0,1
4,509,1,0,1,,1,0,0,0,0,1
4,510,1,0,1,,1,0,0,0,0,1
4,511,1,0,1,,1,0,0,0,0,1
4,512,1,0,1,,1,0,0,0,0,1
4,513,1,0,1,,1,0,0,0,0,1
4,514,1,0,1,,1,0,0,0,0,1
4,515,1,0,1,,1,0,0,0,0,1
4,516,1,0,1,,1,0,0,0,0,1
4,517,1,0,1,,1,0,0,0,0,1
4,518,1,0,1,,1,0,0,0,0,1
4,519,1,0,1,,1,0,0,0,0,1
4,520,1,0,1,,1,0,0,0,0,1
4,521,1,0,1,,1,0,0,0,0,1
4,522,1,0,1,,1,0,0,0,0,1
4,523,1,0,1,,1,0,0,0,0,1
4,524,1,0,1,,1,0,0,0,0,1
4,525,1,0,1,,1,0,0,0,0,1
4,526,1,0,1,,1,0,0,0,0,1
4,527,1,0,1,,1,0,0,0,0,1
4,528,1,0,1,,1,0,0,0,0,1
4,529,1,0,1,,1,0,0,0,0,1
4,530,1,0,1,,1,0,0,0,0,1
4,531,1,0,1,,1,0,0,0,0,1
4,532,1,0,1,,1,0,0,0,0,1
4,533,1,0,1,,1,0,0,0,0,1
4,534,1,0,1,,1,0,0,0,0,1
4,535,1,0,1,,1,0,0,0,0,1
4,536,1,0,1,,1,0,0,0,0,1
4,537,1,0,1,,1,0,0,0,0,1
4,538,1,0,1,,1,0,0,0,0,1
4,539,1,0,1,,1,0,0,0,0,1
4,540,1,0,1,,1,0,0,0,0,1
4,541,1,0,1,,1,0,0,0,0,1
4,542,1,0,1,,1,0,0,0,0,1
4,543,1,0,1,,1,0,0,0,0,1
4,544,1,0,1,,1,0,0,0,0,1
4,545,1,0,1,,1,0,0,0,0,1
4,546,1,0,1,,1,0,0,0,0,1
4,547,1,0,1,,1,0,0,0,0,1
4,548,1,0,1,,1,0,0,0,0,1
4,549,1,0,1,,1,0,0,0,0,1
4,550,1,0,1,,1,0,0,0,0,1
4,551,1,0,1,,1,0,0,0,0,1
4,552,1,0,1,,1,0,0,0,0,1
4,553,1,0,1,,1,0,0,0,0,1
4,554,1,0,1,,1,0,0,0,0,1
4,555,1,0,1,,1,0,0,0,0,1
4,556,1,0,1,,1,0,0,0,0,1
4,557,1,0,1,,1,0,0,0,0,1
4,558,1,0,1,,1,0,0,0,0,1
4,559,1,0,1,,1,0,0,0,0,1
4,560,1,0,1,,1,0,0,0,0,1
4,561,1,0,1,,1,0,0,0,0,1
4,562,1,0,1,,1,0,0,0,0,1
4,563,1,0,1,,1,0,0,0,0,1
4,564,1,0,1,,1,0,0,0,0,1
4,565,1,0,1,,1,0,0,0,0,1
4,566,1,0,1,,1,0,0,0,0,1
4,567,1,0,1,,1,0,0,0,0,1
4,568,1,0,1,,1,0,0,0,0,1
4,569,1,0,1,,1,0,0,0,0,1
4,570,1,0,1,,1,0,0,0,0,1
4,571,1,0,1,,1,0,0,0,0,1
4,572,1,0,1,,1,0,0,0,0,1
4,573,1,0,1,,1,0,0,0,0,1
4,574,1,0,1,,1,0,0,0,0,1
4,575,1,0,1,,1,0,0,0,0,1
4,576,1,0,1,,1,0,0,0,0,1
4,577,1,0,1,,1,0,0,0,0,1
4,578,1,0,1,,1,0,0,0,0,1
4,579,1,0,1,,1,0,0,0,0,1
4,580,1,0,1,,1,0,0,0,0,1
4,581,1,0,1,,1,0,0,0,0,1
4,582,1,0,1,,1,0,0,0,0,1
4,583,1,0,1,,1,0,0,0,0,1
4,584,1,0,1,,1,0,0,0,0,1
4,585,1,0,1,,1,0,0,0,0,1
4,586,1,0,1,,1,0,0,0,0,1
4,587,1,0,1,,1,0,0,0,0,1
4,588,1,0,1,,1,0,0,0,0,1
4,589,1,0,1,,1,0,0,0,0,1
4,590,1,0,1,,1,0,0,1,0,0
4,591,1,0,1,,1,0,0,1,0,0
4,592,1,0,1,,1,0,0,1,0,0
4,593,1,0,1,,1,0,0,1,0,0
4,594,1,0,1,,1,0,0,1,0,0
4,595,1,0,1,,1,0,0,1,0,0
4,596,1,0,1,,1,0,0,1,0,0
4,597,1,0,1,,1,0,0,1,0,0
4,598,1,0,1,,1,0,0,1,0,0
4,599,1,0,1,,1,0,0,1,0,0
4,600,1,0,1,,1,0,0,1,0,0
4,601,1,0,1,,1,0,0,1,0,0
4,602,1,0,1,,1,0,0,1,0,0
4,603,1,0,1,,1,0,0,1,0,0
4,604,1,0,1,,1,0,0,1,0,0
4,605,1,0,1,,1,0,0,1,0,0
4,606,1,0,1,,1,0,0,1,0,0
